index,left,top,right,bottom,section,line,content
281,148.5625,529.5,166.5625,613.5,,3,o
282,166.359375,529.5,174.359375,613.5,,3, 
283,174.40625,529.5,202.40625,613.5,,3,m
284,202.234375,529.5,219.234375,613.5,,3,a
285,219.25,529.5,235.25,613.5,,3,k
286,235.171875,529.5,252.171875,613.5,,3,e
287,251.96875,529.5,259.96875,613.5,,3, 
288,259.796875,529.5,276.796875,613.5,,3,a
289,276.59375,529.5,284.59375,613.5,,3, 
290,282.90625,529.5,294.90625,613.5,,3,f
291,294.828125,529.5,311.828125,613.5,,3,e
292,310.8125,529.5,334.8125,613.5,,3,w
293,334.609375,529.5,342.609375,613.5,,3, 
294,343.0625,529.5,361.0625,613.5,,3,p
295,360.609375,529.5,379.609375,613.5,,3,h
296,379.765625,529.5,397.765625,613.5,,3,o
297,397.59375,529.5,408.59375,613.5,,3,t
298,408.75,529.5,426.75,613.5,,3,o
299,427.125,529.5,441.125,613.5,,3,s
300,440.921875,529.5,448.921875,613.5,,3, 
301,448.75,529.5,465.75,613.5,,3,a
302,464.984375,529.5,480.984375,613.5,,3,v
303,480.8125,529.5,497.8125,613.5,,3,a
304,497.546875,529.5,505.546875,613.5,,3,i
305,505.28125,529.5,513.28125,613.5,,3,l
306,513.109375,529.5,530.109375,613.5,,3,a
307,530.5625,529.5,548.5625,613.5,,3,b
308,548.296875,529.5,556.296875,613.5,,3,l
309,556.21875,529.5,573.21875,613.5,,3,e
310,573.015625,529.5,581.015625,613.5,,3, 
311,580.84375,529.5,591.84375,613.5,,3,t
312,592.0,529.5,610.0,613.5,,3,o
313,609.796875,529.5,617.796875,613.5,,3, 
314,618.25,529.5,636.25,613.5,,3,p
315,635.796875,529.5,654.796875,613.5,,3,u
316,654.625,529.5,665.625,613.5,,3,t
317,665.421875,529.5,673.421875,613.5,,3, 
318,673.0,529.5,697.0,613.5,,3,w
319,696.734375,529.5,704.734375,613.5,,3,i
320,704.5625,529.5,715.5625,613.5,,3,t
321,715.109375,529.5,734.109375,613.5,,3,h
322,733.90625,529.5,741.90625,613.5,,3, 
323,741.734375,529.5,752.734375,613.5,,3,t
324,752.28125,529.5,771.28125,613.5,,3,h
325,771.203125,529.5,788.203125,613.5,,3,e
