participant_id,paragraph_id,aoi_id,aoi_text,word_frequency,dwell_time
l51_429,4,11,the,7.73,0
l51_429,4,12,sea,5.06,173
l51_429,4,13,while,5.86,310
l51_429,4,14,on,6.91,0
l51_429,4,15,a,7.36,0
l51_429,4,16,hike,3.95,238
l51_429,4,17,with,6.85,351
l51_429,4,18,a,7.36,0
l51_429,4,19,nature,4.98,485
l51_429,4,20,appreciation,4.12,956
l51_429,4,21,group,5.57,439
l51_429,4,22,in,7.27,0
l51_429,4,23,1913.,3.84,480
l51_429,4,24,He,6.69,0
l51_429,4,25,was,6.82,198
l51_429,4,26,20,5.08,0
l51_429,4,27,years,5.96,204
l51_429,4,28,old,5.75,171
l51_429,4,29,at,6.7,0
l51_429,4,30,the,7.73,210
l51_429,4,31,time.,6.29,0
l51_429,4,32,Much,6.0,170
l51_429,4,33,of,7.4,132
l51_429,4,34,the,7.73,0
l51_429,4,35,postcard,3.44,914
l51_429,4,36,was,6.82,358
l51_429,4,37,"indecipherable,",2.24,2015
l51_429,4,38,although,5.3,602
l51_429,4,39,the,7.73,256
l51_429,4,40,address,4.91,257
l51_429,4,41,in,7.27,165
l51_429,4,42,Berlin,4.38,385
l51_429,4,43,on,6.91,232
l51_429,4,44,the,7.73,0
l51_429,4,45,front,5.28,239
l51_429,4,46,of,7.4,0
l51_429,4,47,the,7.73,0
l51_429,4,48,card,5.04,174
l51_429,4,49,was,6.82,92
l51_429,4,50,"legible,",2.8,288
l51_429,4,51,as,6.77,478
l51_429,4,52,was,6.82,217
l51_429,4,53,the,7.73,125
l51_429,4,54,author's,3.43,717
l51_429,4,55,polite,3.92,225
l51_429,4,56,request,4.76,198
l51_429,4,57,that,7.01,0
l51_429,4,58,the,7.73,0
l51_429,4,59,note,5.04,165
l51_429,4,60,be,6.79,0
l51_429,4,61,sent,5.16,578
l51_429,4,62,by,6.66,309
l51_429,4,63,the,7.73,542
l51_429,4,64,finder,3.28,418
l51_429,4,65,to,7.43,444
l51_429,4,66,his,6.51,148
l51_429,4,67,home,5.81,0
l51_429,4,68,address.,4.91,287
l51_429,4,69,“He,6.69,163
l51_429,4,70,also,6.19,220
l51_429,4,71,included,5.03,389
l51_429,4,72,two,6.1,164
l51_429,4,73,stamps,3.91,0
l51_429,4,74,from,6.63,189
l51_429,4,75,that,7.01,186
l51_429,4,76,time,6.29,194
l51_429,4,77,that,7.01,0
l51_429,4,78,were,6.34,474
l51_429,4,79,also,6.19,184
l51_429,4,80,in,7.27,146
l51_429,4,81,the,7.73,0
l51_429,4,82,"bottle,",4.57,190
l51_429,4,83,so,6.52,221
l51_429,4,84,the,7.73,0
l51_429,4,85,finder,3.28,261
l51_429,4,86,would,6.27,351
l51_429,4,87,not,6.69,174
l51_429,4,88,incur,3.3,219
l51_429,4,89,a,7.36,0
l51_429,4,90,"cost,”",5.24,263
l51_429,4,91,Erdmann,2.12,149
l51_429,4,92,said.,6.01,134
l51_429,4,93,“But,6.63,0
l51_429,4,94,he,6.69,156
l51_429,4,95,did,5.96,166
l51_429,4,96,not,6.69,0
l51_429,4,97,think,6.08,155
l51_429,4,98,it,6.95,0
l51_429,4,99,would,6.27,233
l51_429,4,100,take,5.92,179
l51_429,4,101,101,3.74,184
l51_429,4,102,years.”,5.96,0
l51_429,4,103,She,6.26,0
l51_429,4,104,said,6.01,548
l51_429,4,105,she,6.26,275
l51_429,4,106,was,6.82,201
l51_429,4,107,moved,5.01,178
l51_429,4,108,by,6.66,0
l51_429,4,109,the,7.73,186
l51_429,4,110,arrival,4.44,0
l51_429,4,111,of,7.4,81
l51_429,4,112,the,7.73,0
l51_429,4,113,"message,",5.0,0
l51_429,4,114,although,5.3,215
l51_429,4,115,she,6.26,0
l51_429,4,116,had,6.33,319
l51_429,4,117,not,6.69,276
l51_429,4,118,known,5.39,174
l51_429,4,119,her,6.3,80
l51_429,4,120,grandfather,4.24,230
l51_429,4,121,because,6.03,614
l51_429,4,122,he,6.69,149
l51_429,4,123,"died,",5.2,0
l51_429,4,124,at,6.7,255
l51_429,4,125,the,7.73,135
l51_429,4,126,age,5.32,207
l51_429,4,127,of,7.4,0
l51_429,4,128,"54,",4.73,345
l51_429,4,129,six,5.29,507
l51_429,4,130,years,5.96,154
l51_429,4,131,before,5.93,668
l51_429,4,132,she,6.26,213
l51_429,4,133,was,6.82,307
l51_429,4,134,born.,5.09,0
l52_430,6,1,The,7.73,414
l52_430,6,2,message,5.0,516
l52_430,6,3,and,7.41,275
l52_430,6,4,the,7.73,404
l52_430,6,5,bottle,4.57,0
l52_430,6,6,will,6.45,689
l52_430,6,7,be,6.79,0
l52_430,6,8,on,6.91,0
l52_430,6,9,display,4.63,374
l52_430,6,10,at,6.7,0
l52_430,6,11,Hamburg's,1.99,396
l52_430,6,12,Maritime,3.96,694
l52_430,6,13,Museum,4.71,397
l52_430,6,14,until,5.61,0
l52_430,6,15,the,7.73,541
l52_430,6,16,beginning,5.0,407
l52_430,6,17,of,7.4,0
l52_430,6,18,May,5.98,516
l52_430,6,19,"2014,",4.67,319
l52_430,6,20,after,6.11,524
l52_430,6,21,which,6.3,377
l52_430,6,22,experts,4.52,446
l52_430,6,23,will,6.45,0
l52_430,6,24,attempt,4.85,480
l52_430,6,25,to,7.43,0
l52_430,6,26,decipher,3.14,583
l52_430,6,27,the,7.73,198
l52_430,6,28,rest,5.23,173
l52_430,6,29,of,7.4,0
l52_430,6,30,the,7.73,0
l52_430,6,31,text.,5.01,792
l52_430,6,32,It,6.95,0
l52_430,6,33,is,7.07,642
l52_430,6,34,not,6.69,0
l52_430,6,35,clear,5.25,400
l52_430,6,36,what,6.38,155
l52_430,6,37,will,6.45,192
l52_430,6,38,then,6.07,0
l52_430,6,39,happen,5.19,0
l52_430,6,40,to,7.43,0
l52_430,6,41,the,7.73,0
l52_430,6,42,"bottle,",4.57,368
l52_430,6,43,but,6.63,0
l52_430,6,44,Erdmann,2.12,430
l52_430,6,45,hopes,4.4,0
l52_430,6,46,it,6.95,0
l52_430,6,47,will,6.45,176
l52_430,6,48,stay,5.33,128
l52_430,6,49,at,6.7,0
l52_430,6,50,the,7.73,0
l52_430,6,51,museum.,4.71,250
l52_430,6,52,“We,6.54,49
l52_430,6,53,want,6.04,177
l52_430,6,54,to,7.43,0
l52_430,6,55,make,6.08,611
l52_430,6,56,a,7.36,0
l52_430,6,57,few,5.6,280
l52_430,6,58,photos,4.83,627
l52_430,6,59,available,5.28,1108
l52_430,6,60,to,7.43,0
l52_430,6,61,put,5.66,456
l52_430,6,62,with,6.85,426
l52_430,6,63,the,7.73,419
l52_430,6,64,bottle,4.57,318
l52_430,6,65,and,7.41,0
l52_430,6,66,give,5.71,432
l52_430,6,67,it,6.95,158
l52_430,6,68,a,7.36,0
l52_430,6,69,"face,",5.45,177
l52_430,6,70,so,6.52,0
l52_430,6,71,visitors,4.49,85
l52_430,6,72,can,6.46,0
l52_430,6,73,see,6.1,0
l52_430,6,74,the,7.73,0
l52_430,6,75,young,5.43,263
l52_430,6,76,man,5.82,0
l52_430,6,77,who,6.34,152
l52_430,6,78,threw,4.46,213
l52_430,6,79,the,7.73,412
l52_430,6,80,bottle,4.57,22
l52_430,6,81,into,6.11,179
l52_430,6,82,the,7.73,126
l52_430,6,83,"water,”",5.52,289
l52_430,6,84,she,6.26,387
l52_430,6,85,said.,6.01,0
l53_432,3,1,The,7.73,396
l53_432,3,2,brown,5.01,572
l53_432,3,3,beer,4.7,433
l53_432,3,4,"bottle,",4.57,344
l53_432,3,5,which,6.3,223
l53_432,3,6,had,6.33,213
l53_432,3,7,been,6.27,680
l53_432,3,8,in,7.27,0
l53_432,3,9,the,7.73,316
l53_432,3,10,water,5.52,0
l53_432,3,11,for,7.01,192
l53_432,3,12,101,3.74,161
l53_432,3,13,"years,",5.96,395
l53_432,3,14,was,6.82,0
l53_432,3,15,found,5.68,815
l53_432,3,16,in,7.27,73
l53_432,3,17,the,7.73,617
l53_432,3,18,catch,4.87,837
l53_432,3,19,of,7.4,485
l53_432,3,20,Konrad,2.85,1686
l53_432,3,21,"Fischer,",3.52,2193
l53_432,3,22,a,7.36,0
l53_432,3,23,"fisherman,",3.49,614
l53_432,3,24,who,6.34,175
l53_432,3,25,had,6.33,160
l53_432,3,26,been,6.27,347
l53_432,3,27,out,6.38,469
l53_432,3,28,in,7.27,0
l53_432,3,29,the,7.73,0
l53_432,3,30,Baltic,3.57,251
l53_432,3,31,Sea,5.06,395
l53_432,3,32,off,5.93,133
l53_432,3,33,the,7.73,91
l53_432,3,34,northern,4.85,747
l53_432,3,35,city,5.61,0
l53_432,3,36,of,7.4,482
l53_432,3,37,Kiel.,2.82,422
l53_432,3,38,Holger,2.6,1035
l53_432,3,39,von,4.17,846
l53_432,3,40,"Neuhoff,",1.23,560
l53_432,3,41,curator,3.55,522
l53_432,3,42,for,7.01,204
l53_432,3,43,ocean,4.7,719
l53_432,3,44,and,7.41,241
l53_432,3,45,science,5.12,0
l53_432,3,46,at,6.7,0
l53_432,3,47,the,7.73,0
l53_432,3,48,"museum,",4.71,269
l53_432,3,49,said,6.01,0
l53_432,3,50,this,6.82,265
l53_432,3,51,bottled,3.49,771
l53_432,3,52,message,5.0,283
l53_432,3,53,was,6.82,94
l53_432,3,54,the,7.73,0
l53_432,3,55,oldest,4.24,327
l53_432,3,56,he,6.69,0
l53_432,3,57,had,6.33,0
l53_432,3,58,come,5.78,634
l53_432,3,59,across.,5.25,303
l53_432,3,60,“There,6.31,0
l53_432,3,61,are,6.74,216
l53_432,3,62,documents,4.64,214
l53_432,3,63,that,7.01,0
l53_432,3,64,have,6.71,0
l53_432,3,65,been,6.27,0
l53_432,3,66,found,5.68,0
l53_432,3,67,without,5.69,0
l53_432,3,68,the,7.73,0
l53_432,3,69,bottle,4.57,0
l53_432,3,70,that,7.01,315
l53_432,3,71,are,6.74,119
l53_432,3,72,older,4.92,436
l53_432,3,73,and,7.41,0
l53_432,3,74,are,6.74,0
l53_432,3,75,in,7.27,0
l53_432,3,76,the,7.73,348
l53_432,3,77,"museum,”",4.71,0
l53_432,3,78,he,6.69,0
l53_432,3,79,said.,6.01,0
l53_432,3,80,"“But,",6.63,0
l53_432,3,81,with,6.85,0
l53_432,3,82,the,7.73,386
l53_432,3,83,bottle,4.57,0
l53_432,3,84,and,7.41,183
l53_432,3,85,the,7.73,0
l53_432,3,86,"document,",4.5,488
l53_432,3,87,this,6.82,136
l53_432,3,88,is,7.07,0
l53_432,3,89,certainly,5.0,291
l53_432,3,90,the,7.73,304
l53_432,3,91,oldest,4.24,0
l53_432,3,92,at,6.7,0
l53_432,3,93,the,7.73,0
l53_432,3,94,moment.,5.24,0
l53_432,3,95,It,6.95,0
l53_432,3,96,is,7.07,235
l53_432,3,97,in,7.27,0
l53_432,3,98,extremely,4.79,232
l53_432,3,99,good,6.12,195
l53_432,3,100,condition.”,4.86,119
l54_516,5,1,“I,7.09,32
l54_516,5,2,knew,5.2,0
l54_516,5,3,very,6.0,514
l54_516,5,4,little,5.75,169
l54_516,5,5,about,6.4,0
l54_516,5,6,my,6.57,0
l54_516,5,7,"grandfather,",4.24,157
l54_516,5,8,but,6.63,0
l54_516,5,9,I,7.09,0
l54_516,5,10,found,5.68,241
l54_516,5,11,out,6.38,0
l54_516,5,12,that,7.01,0
l54_516,5,13,he,6.69,342
l54_516,5,14,was,6.82,0
l54_516,5,15,a,7.36,0
l54_516,5,16,writer,4.69,142
l54_516,5,17,who,6.34,0
l54_516,5,18,was,6.82,55
l54_516,5,19,very,6.0,0
l54_516,5,20,"open-minded,",4.13,265
l54_516,5,21,and,7.41,0
l54_516,5,22,believed,4.75,226
l54_516,5,23,in,7.27,238
l54_516,5,24,freedom,4.86,235
l54_516,5,25,and,7.41,0
l54_516,5,26,that,7.01,158
l54_516,5,27,everyone,5.47,181
l54_516,5,28,should,5.99,170
l54_516,5,29,respect,5.03,174
l54_516,5,30,each,5.69,0
l54_516,5,31,"other,”",6.16,0
l54_516,5,32,she,6.26,202
l54_516,5,33,said.,6.01,0
l54_516,5,34,“He,6.69,0
l54_516,5,35,did,5.96,220
l54_516,5,36,a,7.36,0
l54_516,5,37,lot,5.61,0
l54_516,5,38,for,7.01,494
l54_516,5,39,the,7.73,0
l54_516,5,40,young,5.43,230
l54_516,5,41,and,7.41,0
l54_516,5,42,later,5.49,868
l54_516,5,43,traveled,4.06,0
l54_516,5,44,with,6.85,208
l54_516,5,45,his,6.51,0
l54_516,5,46,wife,5.23,0
l54_516,5,47,and,7.41,0
l54_516,5,48,two,6.1,536
l54_516,5,49,daughters.,4.28,0
l54_516,5,50,It,6.95,127
l54_516,5,51,was,6.82,0
l54_516,5,52,wonderful,4.85,205
l54_516,5,53,because,6.03,0
l54_516,5,54,I,7.09,0
l54_516,5,55,could,6.06,223
l54_516,5,56,see,6.1,222
l54_516,5,57,where,6.0,0
l54_516,5,58,my,6.57,151
l54_516,5,59,roots,4.34,0
l54_516,5,60,came,5.5,0
l54_516,5,61,from.”,6.63,0
l54_516,5,62,Like,6.41,0
l54_516,5,63,her,6.3,126
l54_516,5,64,"grandfather,",4.24,199
l54_516,5,65,Erdmann,2.12,203
l54_516,5,66,"said,",6.01,0
l54_516,5,67,she,6.26,0
l54_516,5,68,also,6.19,0
l54_516,5,69,liked,4.76,243
l54_516,5,70,culture,5.03,170
l54_516,5,71,and,7.41,0
l54_516,5,72,traveling,4.27,183
l54_516,5,73,around,5.77,0
l54_516,5,74,the,7.73,133
l54_516,5,75,world.,5.89,146
l54_516,5,76,She,6.26,0
l54_516,5,77,described,5.0,408
l54_516,5,78,herself,4.78,0
l54_516,5,79,as,6.77,0
l54_516,5,80,"open-minded,",4.13,276
l54_516,5,81,too.,5.95,0
l54_516,5,82,“What,6.38,189
l54_516,5,83,he,6.69,0
l54_516,5,84,taught,4.68,335
l54_516,5,85,his,6.51,0
l54_516,5,86,two,6.1,277
l54_516,5,87,"daughters,",4.28,224
l54_516,5,88,my,6.57,0
l54_516,5,89,mother,5.24,0
l54_516,5,90,taught,4.68,220
l54_516,5,91,me,6.48,0
l54_516,5,92,and,7.41,204
l54_516,5,93,I,7.09,0
l54_516,5,94,have,6.71,0
l54_516,5,95,then,6.07,143
l54_516,5,96,given,5.41,285
l54_516,5,97,to,7.43,0
l54_516,5,98,my,6.57,0
l54_516,5,99,"sons,”",4.5,0
l54_516,5,100,she,6.26,0
l54_516,5,101,said.,6.01,202
l54_516,5,102,Despite,5.0,167
l54_516,5,103,her,6.3,0
l54_516,5,104,joy,4.55,292
l54_516,5,105,at,6.7,0
l54_516,5,106,receiving,4.59,483
l54_516,5,107,the,7.73,0
l54_516,5,108,bottled,3.49,321
l54_516,5,109,"message,",5.0,0
l54_516,5,110,she,6.26,0
l54_516,5,111,said,6.01,0
l54_516,5,112,that,7.01,203
l54_516,5,113,she,6.26,0
l54_516,5,114,hoped,4.28,169
l54_516,5,115,others,5.42,154
l54_516,5,116,would,6.27,322
l54_516,5,117,not,6.69,169
l54_516,5,118,repeat,4.49,266
l54_516,5,119,what,6.38,257
l54_516,5,120,her,6.3,0
l54_516,5,121,grandfather,4.24,187
l54_516,5,122,had,6.33,0
l54_516,5,123,done,5.58,0
l54_516,5,124,and,7.41,206
l54_516,5,125,throw,4.83,0
l54_516,5,126,bottles,4.19,179
l54_516,5,127,with,6.85,0
l54_516,5,128,messages,4.54,179
l54_516,5,129,into,6.11,121
l54_516,5,130,the,7.73,0
l54_516,5,131,sea.,5.06,0
l54_516,5,132,"“Today,",5.55,0
l54_516,5,133,the,7.73,180
l54_516,5,134,sea,5.06,0
l54_516,5,135,is,7.07,0
l54_516,5,136,so,6.52,175
l54_516,5,137,full,5.54,0
l54_516,5,138,of,7.4,0
l54_516,5,139,so,6.52,0
l54_516,5,140,many,5.91,243
l54_516,5,141,bottles,4.19,0
l54_516,5,142,and,7.41,0
l54_516,5,143,rubbish,3.87,223
l54_516,5,144,that,7.01,0
l54_516,5,145,more,6.36,398
l54_516,5,146,shouldn't,4.82,176
l54_516,5,147,be,6.79,0
l54_516,5,148,thrown,4.4,125
l54_516,5,149,in,7.27,0
l54_516,5,150,"there,“",6.31,0
l54_516,5,151,she,6.26,449
l54_516,5,152,said.,6.01,0
l55_437,2,1,“It,6.95,169
l55_437,2,2,was,6.82,162
l55_437,2,3,very,6.0,0
l55_437,2,4,"surprising,”",4.28,801
l55_437,2,5,Angela,4.02,348
l55_437,2,6,"Erdmann,",2.12,236
l55_437,2,7,"62,",4.66,0
l55_437,2,8,"said,",6.01,277
l55_437,2,9,recalling,3.38,456
l55_437,2,10,how,6.24,0
l55_437,2,11,she,6.26,270
l55_437,2,12,found,5.68,0
l55_437,2,13,out,6.38,563
l55_437,2,14,about,6.4,314
l55_437,2,15,the,7.73,0
l55_437,2,16,bottle.,4.57,466
l55_437,2,17,“A,7.36,0
l55_437,2,18,man,5.82,0
l55_437,2,19,stood,4.57,0
l55_437,2,20,at,6.7,0
l55_437,2,21,my,6.57,482
l55_437,2,22,door,5.08,0
l55_437,2,23,and,7.41,0
l55_437,2,24,told,5.54,188
l55_437,2,25,me,6.48,0
l55_437,2,26,he,6.69,957
l55_437,2,27,had,6.33,472
l55_437,2,28,post,5.43,1293
l55_437,2,29,from,6.63,637
l55_437,2,30,my,6.57,250
l55_437,2,31,grandfather.,4.24,1582
l55_437,2,32,He,6.69,0
l55_437,2,33,then,6.07,460
l55_437,2,34,told,5.54,232
l55_437,2,35,me,6.48,0
l55_437,2,36,that,7.01,191
l55_437,2,37,a,7.36,220
l55_437,2,38,message,5.0,0
l55_437,2,39,in,7.27,0
l55_437,2,40,a,7.36,0
l55_437,2,41,bottle,4.57,0
l55_437,2,42,had,6.33,0
l55_437,2,43,been,6.27,0
l55_437,2,44,found,5.68,0
l55_437,2,45,and,7.41,235
l55_437,2,46,that,7.01,197
l55_437,2,47,the,7.73,0
l55_437,2,48,name,5.61,263
l55_437,2,49,that,7.01,0
l55_437,2,50,was,6.82,204
l55_437,2,51,on,6.91,426
l55_437,2,52,the,7.73,628
l55_437,2,53,card,5.04,0
l55_437,2,54,was,6.82,412
l55_437,2,55,that,7.01,318
l55_437,2,56,of,7.4,0
l55_437,2,57,my,6.57,0
l55_437,2,58,grandfather.”,4.24,651
l55_437,2,59,Her,6.3,473
l55_437,2,60,visitor,4.01,776
l55_437,2,61,was,6.82,168
l55_437,2,62,a,7.36,0
l55_437,2,63,genealogical,3.04,2798
l55_437,2,64,researcher,3.92,1769
l55_437,2,65,who,6.34,0
l55_437,2,66,had,6.33,630
l55_437,2,67,managed,4.76,1466
l55_437,2,68,to,7.43,489
l55_437,2,69,track,5.02,1183
l55_437,2,70,her,6.3,449
l55_437,2,71,down,5.88,0
l55_437,2,72,in,7.27,217
l55_437,2,73,Berlin,4.38,1014
l55_437,2,74,after,6.11,161
l55_437,2,75,the,7.73,356
l55_437,2,76,letter,4.95,0
l55_437,2,77,was,6.82,567
l55_437,2,78,given,5.41,0
l55_437,2,79,to,7.43,0
l55_437,2,80,the,7.73,261
l55_437,2,81,International,5.36,1032
l55_437,2,82,Maritime,3.96,841
l55_437,2,83,Museum,4.71,794
l55_437,2,84,in,7.27,0
l55_437,2,85,the,7.73,0
l55_437,2,86,northern,4.85,959
l55_437,2,87,port,4.73,0
l55_437,2,88,city,5.61,234
l55_437,2,89,of,7.4,137
l55_437,2,90,Hamburg.,3.62,161
l56_438,1,1,Angela,4.02,376
l56_438,1,2,Erdmann,2.12,1083
l56_438,1,3,never,5.91,268
l56_438,1,4,knew,5.2,0
l56_438,1,5,her,6.3,155
l56_438,1,6,grandfather.,4.24,0
l56_438,1,7,He,6.69,187
l56_438,1,8,died,5.2,204
l56_438,1,9,in,7.27,0
l56_438,1,10,"1946,",4.11,1686
l56_438,1,11,six,5.29,0
l56_438,1,12,years,5.96,164
l56_438,1,13,before,5.93,218
l56_438,1,14,she,6.26,77
l56_438,1,15,was,6.82,244
l56_438,1,16,born.,5.09,0
l56_438,1,17,"But,",6.63,243
l56_438,1,18,on,6.91,0
l56_438,1,19,Tuesday,4.63,286
l56_438,1,20,8th,4.24,151
l56_438,1,21,"April,",5.19,0
l56_438,1,22,"2014,",4.67,0
l56_438,1,23,she,6.26,0
l56_438,1,24,described,5.0,183
l56_438,1,25,the,7.73,0
l56_438,1,26,extraordinary,4.36,143
l56_438,1,27,moment,5.24,203
l56_438,1,28,when,6.37,125
l56_438,1,29,she,6.26,0
l56_438,1,30,received,5.16,152
l56_438,1,31,a,7.36,0
l56_438,1,32,message,5.0,405
l56_438,1,33,in,7.27,91
l56_438,1,34,a,7.36,0
l56_438,1,35,"bottle,",4.57,0
l56_438,1,36,101,3.74,0
l56_438,1,37,years,5.96,224
l56_438,1,38,after,6.11,0
l56_438,1,39,he,6.69,400
l56_438,1,40,had,6.33,0
l56_438,1,41,lobbed,2.39,245
l56_438,1,42,it,6.95,0
l56_438,1,43,into,6.11,0
l56_438,1,44,the,7.73,0
l56_438,1,45,Baltic,3.57,0
l56_438,1,46,Sea.,5.06,222
l56_438,1,47,Thought,5.59,196
l56_438,1,48,to,7.43,144
l56_438,1,49,be,6.79,0
l56_438,1,50,the,7.73,0
l56_438,1,51,world's,4.61,241
l56_438,1,52,oldest,4.24,0
l56_438,1,53,message,5.0,190
l56_438,1,54,in,7.27,0
l56_438,1,55,a,7.36,0
l56_438,1,56,"bottle,",4.57,124
l56_438,1,57,it,6.95,0
l56_438,1,58,was,6.82,418
l56_438,1,59,presented,4.75,213
l56_438,1,60,to,7.43,0
l56_438,1,61,Erdmann,2.12,340
l56_438,1,62,by,6.66,0
l56_438,1,63,the,7.73,0
l56_438,1,64,museum,4.71,434
l56_438,1,65,that,7.01,170
l56_438,1,66,is,7.07,181
l56_438,1,67,now,6.18,0
l56_438,1,68,exhibiting,3.4,562
l56_438,1,69,it,6.95,0
l56_438,1,70,in,7.27,0
l56_438,1,71,Germany.,4.9,0
l57_463,4,1,Researchers,4.39,395
l57_463,4,2,believe,5.51,718
l57_463,4,3,Erdmann's,0.0,209
l57_463,4,4,"grandfather,",4.24,168
l57_463,4,5,Richard,4.79,181
l57_463,4,6,"Platz,",2.39,0
l57_463,4,7,threw,4.46,363
l57_463,4,8,the,7.73,0
l57_463,4,9,bottle,4.57,0
l57_463,4,10,in,7.27,0
l57_463,4,11,the,7.73,152
l57_463,4,12,sea,5.06,0
l57_463,4,13,while,5.86,67
l57_463,4,14,on,6.91,0
l57_463,4,15,a,7.36,0
l57_463,4,16,hike,3.95,0
l57_463,4,17,with,6.85,0
l57_463,4,18,a,7.36,0
l57_463,4,19,nature,4.98,149
l57_463,4,20,appreciation,4.12,0
l57_463,4,21,group,5.57,142
l57_463,4,22,in,7.27,0
l57_463,4,23,1913.,3.84,186
l57_463,4,24,He,6.69,0
l57_463,4,25,was,6.82,208
l57_463,4,26,20,5.08,0
l57_463,4,27,years,5.96,0
l57_463,4,28,old,5.75,142
l57_463,4,29,at,6.7,0
l57_463,4,30,the,7.73,147
l57_463,4,31,time.,6.29,0
l57_463,4,32,Much,6.0,141
l57_463,4,33,of,7.4,0
l57_463,4,34,the,7.73,0
l57_463,4,35,postcard,3.44,493
l57_463,4,36,was,6.82,0
l57_463,4,37,"indecipherable,",2.24,0
l57_463,4,38,although,5.3,390
l57_463,4,39,the,7.73,0
l57_463,4,40,address,4.91,271
l57_463,4,41,in,7.27,193
l57_463,4,42,Berlin,4.38,0
l57_463,4,43,on,6.91,259
l57_463,4,44,the,7.73,0
l57_463,4,45,front,5.28,181
l57_463,4,46,of,7.4,0
l57_463,4,47,the,7.73,0
l57_463,4,48,card,5.04,170
l57_463,4,49,was,6.82,0
l57_463,4,50,"legible,",2.8,254
l57_463,4,51,as,6.77,0
l57_463,4,52,was,6.82,0
l57_463,4,53,the,7.73,0
l57_463,4,54,author's,3.43,41
l57_463,4,55,polite,3.92,221
l57_463,4,56,request,4.76,169
l57_463,4,57,that,7.01,0
l57_463,4,58,the,7.73,0
l57_463,4,59,note,5.04,170
l57_463,4,60,be,6.79,0
l57_463,4,61,sent,5.16,188
l57_463,4,62,by,6.66,0
l57_463,4,63,the,7.73,338
l57_463,4,64,finder,3.28,0
l57_463,4,65,to,7.43,188
l57_463,4,66,his,6.51,0
l57_463,4,67,home,5.81,0
l57_463,4,68,address.,4.91,325
l57_463,4,69,“He,6.69,0
l57_463,4,70,also,6.19,152
l57_463,4,71,included,5.03,363
l57_463,4,72,two,6.1,0
l57_463,4,73,stamps,3.91,254
l57_463,4,74,from,6.63,195
l57_463,4,75,that,7.01,233
l57_463,4,76,time,6.29,158
l57_463,4,77,that,7.01,0
l57_463,4,78,were,6.34,212
l57_463,4,79,also,6.19,164
l57_463,4,80,in,7.27,0
l57_463,4,81,the,7.73,191
l57_463,4,82,"bottle,",4.57,275
l57_463,4,83,so,6.52,0
l57_463,4,84,the,7.73,0
l57_463,4,85,finder,3.28,260
l57_463,4,86,would,6.27,0
l57_463,4,87,not,6.69,131
l57_463,4,88,incur,3.3,268
l57_463,4,89,a,7.36,0
l57_463,4,90,"cost,”",5.24,0
l57_463,4,91,Erdmann,2.12,545
l57_463,4,92,said.,6.01,0
l57_463,4,93,“But,6.63,169
l57_463,4,94,he,6.69,0
l57_463,4,95,did,5.96,0
l57_463,4,96,not,6.69,289
l57_463,4,97,think,6.08,0
l57_463,4,98,it,6.95,279
l57_463,4,99,would,6.27,92
l57_463,4,100,take,5.92,187
l57_463,4,101,101,3.74,0
l57_463,4,102,years.”,5.96,0
l57_463,4,103,She,6.26,329
l57_463,4,104,said,6.01,0
l57_463,4,105,she,6.26,0
l57_463,4,106,was,6.82,0
l57_463,4,107,moved,5.01,0
l57_463,4,108,by,6.66,0
l57_463,4,109,the,7.73,0
l57_463,4,110,arrival,4.44,263
l57_463,4,111,of,7.4,0
l57_463,4,112,the,7.73,67
l57_463,4,113,"message,",5.0,306
l57_463,4,114,although,5.3,633
l57_463,4,115,she,6.26,89
l57_463,4,116,had,6.33,163
l57_463,4,117,not,6.69,103
l57_463,4,118,known,5.39,0
l57_463,4,119,her,6.3,0
l57_463,4,120,grandfather,4.24,0
l57_463,4,121,because,6.03,461
l57_463,4,122,he,6.69,212
l57_463,4,123,"died,",5.2,0
l57_463,4,124,at,6.7,145
l57_463,4,125,the,7.73,159
l57_463,4,126,age,5.32,167
l57_463,4,127,of,7.4,0
l57_463,4,128,"54,",4.73,70
l57_463,4,129,six,5.29,0
l57_463,4,130,years,5.96,270
l57_463,4,131,before,5.93,150
l57_463,4,132,she,6.26,128
l57_463,4,133,was,6.82,0
l57_463,4,134,born.,5.09,0
l58_466,6,1,The,7.73,159
l58_466,6,2,message,5.0,0
l58_466,6,3,and,7.41,392
l58_466,6,4,the,7.73,106
l58_466,6,5,bottle,4.57,359
l58_466,6,6,will,6.45,0
l58_466,6,7,be,6.79,0
l58_466,6,8,on,6.91,0
l58_466,6,9,display,4.63,143
l58_466,6,10,at,6.7,0
l58_466,6,11,Hamburg's,1.99,167
l58_466,6,12,Maritime,3.96,162
l58_466,6,13,Museum,4.71,192
l58_466,6,14,until,5.61,0
l58_466,6,15,the,7.73,97
l58_466,6,16,beginning,5.0,96
l58_466,6,17,of,7.4,0
l58_466,6,18,May,5.98,238
l58_466,6,19,"2014,",4.67,418
l58_466,6,20,after,6.11,110
l58_466,6,21,which,6.3,0
l58_466,6,22,experts,4.52,0
l58_466,6,23,will,6.45,0
l58_466,6,24,attempt,4.85,192
l58_466,6,25,to,7.43,125
l58_466,6,26,decipher,3.14,134
l58_466,6,27,the,7.73,0
l58_466,6,28,rest,5.23,451
l58_466,6,29,of,7.4,0
l58_466,6,30,the,7.73,84
l58_466,6,31,text.,5.01,202
l58_466,6,32,It,6.95,0
